Start x,Start y,End x,End y,Nav. by wheelchair?,No Stairs?
1973.3,1873.5,1975.8,1852.8,T,T
2616.2,1245.8,2610.2,1204.6,T,T
1703.9,2135,1700.2,2139.3,T,T
1889.7,1947.6,1899.6,1943.2,T,T
1872.7,1972.2,1877.6,1957.7,T,T
2322.1,1532.1,2355.4,1475.3,T,T
2159.9,1694.8,2156.5,1675.3,T,T
1929.9,1926,1909.4,1922.7,T,T
2378.1,1480.7,2382.7,1448.5,T,T
1897.9,1960,1877.6,1957.7,T,T
2616.2,1245.8,2588.7,1244.1,T,T
1700.2,2139.3,1711.2,2148,T,T
2775.9,942.1,2711.5,1271.2,T,T
1903.7,1952.4,1906.1,1939,T,T
2072.3,1754.3,2087.9,1789.1,T,T
2159.9,1694.8,2154,1699,T,T
2263,1594,2248,1603,T,T
1872.7,1972.2,1880.9,1987.5,T,T
1903.7,1952.4,1897.9,1960,T,T
1872.7,1972.2,1890.9,1978.7,T,T
2357.5,1503.7,2378.1,1480.7,T,T
2253,1617,2248,1603,T,T
2083.9,1751.3,2108.6,1778,T,T
2159.9,1694.8,2172,1698,T,T
1915.7,1956.5,1903.7,1952.4,T,T
2165,1711,2154,1699,T,T
2165,1711,2159.9,1694.8,T,T
2322.1,1532.1,2338.5,1538.4,T,T
2322.1,1532.1,2306.6,1570.8,T,T
2253,1617,2244,1619,T,T
2338.5,1538.4,2357.5,1503.7,T,T
1880.9,1987.5,1890.9,1978.7,T,T
1929.9,1926,1925.9,1957.5,T,T
1441,356.9,1488.7,358.2,T,T
2411.4,1500.2,2382.7,1448.5,T,T
1973.3,1873.5,1967.2,1930.1,T,T
2117.7,1751.1,2135.2,1741.5,T,T
2217.7,1695.5,2156.5,1675.3,T,T
2165,1711,2172,1698,T,T
1929.9,1926,1967.2,1930.1,T,T
2616.2,1245.8,2638.4,1252.8,T,T
1915.7,1956.5,1925.9,1957.5,T,T
2117.7,1751.1,2127.8,1758.7,T,T
2084.7,1934.6,1995.5,1742.7,T,T
1901.4,1987.9,1890.9,1978.7,T,T
2108.6,1778,2087.9,1789.1,T,T
2002.6,1823.5,2028.3,1911.9,T,T
1915.7,1956.5,1924.6,1970.7,T,T
1889.9,2012.8,1880.9,1987.5,T,T
2127.8,1758.7,2108.6,1778,T,T
2165,1711,2167,1731,T,T
2167,1731,2135.2,1741.5,T,T
535.3,1363.1,425.5,1360.7,T,T
2338.5,1538.4,2360.2,1549.1,T,T
2115.2,1785.6,2108.6,1778,T,T
2338.5,1538.4,2320.4,1590.3,T,T
2253,1617,2297,1624,T,T
1901.4,1987.9,1913.6,1991.9,T,T
2213.4,1670.7,2217.7,1695.5,T,T
2115.2,1785.6,2106.6,1791.7,T,T
2106.2,1799.5,2106.6,1791.7,T,T
2167,1731,2172,1734,T,T
2115.2,1785.6,2128.2,1777.2,T,T
2302.3,1626.7,2306.6,1570.8,T,T
1964.2,1962.4,1925.9,1957.5,T,T
2127.8,1758.7,2152,1773,T,T
1488.7,358.2,1514.2,355,T,T
2363.2,1545.5,2360.2,1549.1,T,T
1488.6,387.8,1488.7,358.2,T,T
2139.3,1779.6,2128.2,1777.2,T,T
1964.2,1962.4,1967.2,1930.1,T,T
1512.1,346.5,1514.2,355,T,T
1955.3,1976.1,1924.6,1970.7,T,T
2186,1738,2172,1734,T,T
1913.6,1991.9,1931.6,1994.6,T,T
2172,1734,2152,1773,T,T
2416.8,1512.5,2411.4,1500.2,T,T
1521.7,357.5,1514.2,355,T,T
1903.5,2038.2,1889.9,2012.8,T,T
2360.2,1549.1,2369,1566,T,T
2274.3,1661,2217.7,1695.5,T,T
2297,1624,2302.3,1626.7,T,T
2272.2,1654.1,2302.3,1626.7,T,T
1955.3,1976.1,1964.2,1962.4,T,T
2274.3,1661,2272.2,1654.1,T,T
1491.7,398.2,1488.6,387.8,T,T
1931.6,1994.6,1943.9,1995.3,T,T
1963.5,1976.1,1964.2,1962.4,T,T
1955.3,1976.1,1943.9,1995.3,T,T
1955.3,1976.1,1963.5,1976.1,T,T
1851.6,2082.7,1848,2091.6,T,T
2711.5,1271.2,2638.4,1252.8,T,T
1523.2,385,1488.6,387.8,T,T
2260.7,1707.4,2217.7,1695.5,T,T
1523.2,385,1521.7,357.5,T,T
1955.5,1991.5,1943.9,1995.3,T,T
2321.9,1653.4,2320,1621,T,T
2369,1566,2375.6,1576.1,T,T
2166.7,1801.2,2139.3,1779.6,T,T
1935.3,2013.9,1943.9,1995.3,T,T
1935.3,2013.9,1903.5,2038.2,T,T
2369,1566,2405,1551,T,T
1903.5,2038.2,1895.5,2056.2,T,T
1521.7,357.5,1563.2,358.6,T,T
1848,2091.6,1850.4,2107.3,T,T
1966.8,1991.4,1955.5,1991.5,T,T
2022.8,1946.7,2028.3,1911.9,T,T
2405,1551,2418,1544,F,F
1523.2,385,1519.4,395.5,T,T
2416.8,1512.5,2438.2,1551.5,T,T
2106.2,1799.5,2144.4,1876,T,T
1935.3,2013.9,1948.9,2029.6,T,T
1894.7,2081.1,1895.5,2056.2,T,T
2304.6,1694.3,2302.3,1626.7,T,T
2033.5,1934.1,2032.8,1930.1,T,T
2032.8,1930.1,2038.7,1929.7,T,T
2274.3,1661,2295.3,1701.3,T,T
2019.6,1976.1,1963.5,1976.1,T,T
2033.5,1934.1,2033.7,1937.3,T,T
2038.8,1933.6,2038.7,1929.7,T,T
2038.8,1933.6,2033.5,1934.1,T,T
2038.7,1929.7,2044.7,1928.6,T,T
2259.7,1715.5,2260.7,1707.4,T,T
2034.5,1940.4,2033.7,1937.3,T,T
2775.9,942.1,2997.9,1230.8,T,T
2033.7,1937.3,2039.9,1936.8,T,T
2038.8,1933.6,2039.9,1936.8,T,T
2038.8,1933.6,2044.8,1932.3,T,T
2034.5,1945,2022.8,1946.7,T,T
2044.8,1932.3,2044.7,1928.6,T,T
1573.9,358.6,1563.2,358.6,T,T
2044.7,1928.6,2050.3,1927.8,T,T
2418,1544,2438.2,1551.5,T,T
2022.8,1946.7,2021.1,1962.3,T,T
2034.5,1940.4,2034.5,1945,T,T
2034.5,1940.4,2040.4,1940.2,T,T
2039.9,1936.8,2045.2,1935.8,T,T
2039.9,1936.8,2040.4,1940.2,T,T
2259.7,1715.5,2250.3,1733.2,T,T
2044.8,1932.3,2045.2,1935.8,T,T
2044.8,1932.3,2050.5,1931.4,T,T
2050.3,1927.8,2050.5,1931.4,T,T
2050.3,1927.8,2054.9,1927.3,T,T
2034.5,1945,2040.5,1943.9,T,T
2260.7,1707.4,2295.3,1701.3,T,T
2045.9,1938.9,2045.2,1935.8,T,T
2045.9,1938.9,2040.4,1940.2,T,T
2040.4,1940.2,2040.5,1943.9,T,T
2051.1,1934.4,2045.2,1935.8,T,T
2051.1,1934.4,2050.5,1931.4,T,T
1880.1,2130.3,1850.4,2107.3,T,T
1966.8,1991.4,2018.5,1993,T,T
2155.6,1936.6,2087.9,1789.1,T,T
2056.4,1931.1,2050.5,1931.4,T,T
2056.4,1931.1,2054.9,1927.3,T,T
1895.7,2097.8,1894.7,2081.1,T,T
1491.7,398.2,1491.4,493.2,T,T
2246.5,1741.2,2250.3,1733.2,T,T
2044.2,1943.4,2040.5,1943.9,T,T
2038.9,1950.2,2033.5,1950.5,T,T
2033.7,1955.5,2033.5,1950.5,T,T
2045.9,1938.9,2052,1937.7,T,T
2029.8,1962.5,2021.1,1962.3,T,T
2051.1,1934.4,2052,1937.7,T,T
2045.9,1938.9,2047.2,1943.2,T,T
2051.1,1934.4,2057,1933.8,T,T
1523.2,385,1553.9,419.3,T,T
2047.2,1943.2,2044.2,1943.4,T,T
2056.4,1931.1,2057,1933.8,T,T
2019.6,1976.1,2021.1,1962.3,T,T
2044.2,1943.4,2044.6,1949.3,T,T
2038.9,1950.2,2039.2,1954.3,T,T
2033.7,1955.5,2034.3,1958.6,T,T
2033.7,1955.5,2039.2,1954.3,T,T
1299.3,617.9,1349.8,618.9,T,T
2198.7,1816.5,2166.7,1801.2,T,T
2038.9,1950.2,2044.6,1949.3,T,T
2254.7,1842,2127.8,1758.7,T,T
2052,1942.2,2047.2,1943.2,T,T
2052,1942.2,2052,1937.7,T,T
1959.8,2046.2,1948.9,2029.6,T,T
2058.1,1937.2,2052,1937.7,T,T
2058.1,1937.2,2057,1933.8,T,T
2259.7,1715.5,2291,1720.5,T,T
2321.2,1693.2,2321.9,1653.4,T,T
2029.8,1962.5,2030.2,1966.4,T,T
2029.8,1962.5,2034.5,1962,T,T
2034.5,1962,2034.3,1958.6,T,T
2054.9,1941.6,2052,1942.2,T,T
2034.3,1958.6,2039.8,1957.8,T,T
2039.2,1954.3,2039.8,1957.8,T,T
2050.3,1948.4,2044.6,1949.3,T,T
2039.2,1954.3,2045,1953.3,T,T
2045,1953.3,2044.6,1949.3,T,T
2058.1,1937.2,2059.2,1940.5,T,T
2304.6,1694.3,2295.3,1701.3,T,T
2054.9,1941.6,2059.2,1940.5,T,T
2030.6,1969.4,2030.2,1966.4,T,T
2034.5,1962,2035.2,1965.4,T,T
2030.2,1966.4,2035.2,1965.4,T,T
2443.6,1564.1,2438.2,1551.5,T,T
619.8,1383.8,535.3,1363.1,T,T
2034.5,1962,2040.1,1961.3,T,T
2039.8,1957.8,2040.1,1961.3,T,T
2711.5,1271.2,2705.5,1311.3,T,T
2054.9,1941.6,2055.9,1947.7,T,T
2045.4,1956.9,2039.8,1957.8,T,T
2045.4,1956.9,2045,1953.3,T,T
2051,1952.3,2045,1953.3,T,T
2051,1952.3,2050.3,1948.4,T,T
2050.3,1948.4,2055.9,1947.7,T,T
2030.6,1969.4,2035.3,1968.4,T,T
1846.1,2163.9,1895.7,2097.8,T,T
1427,520.8,1440.1,520.8,T,T
1298.3,671.6,1299.3,639,T,T
2035.3,1968.4,2035.2,1965.4,T,T
1620,358.2,1573.9,358.6,T,T
2040.8,1964.7,2035.2,1965.4,T,T
2019.6,1976.1,2018.5,1993,T,T
2045.9,1960.2,2040.1,1961.3,T,T
2040.8,1964.7,2040.1,1961.3,T,T
2045.9,1960.2,2045.4,1956.9,T,T
1350.1,593.1,1349.8,618.9,T,T
2291,1720.5,2295.3,1701.3,T,T
2045.4,1956.9,2051.1,1956.1,T,T
2051,1952.3,2051.1,1956.1,T,T
1851.6,2082.7,1933,2143.6,T,T
2051,1952.3,2056,1951.8,T,T
2056,1951.8,2055.9,1947.7,T,T
2055.9,1947.7,2061.1,1946.6,T,T
2041,1967.8,2035.3,1968.4,T,T
2286.7,1742.5,2250.3,1733.2,T,T
2321.2,1693.2,2304.6,1694.3,T,T
2041,1967.8,2040.8,1964.7,T,T
2045.9,1960.2,2046.6,1963.9,T,T
2046.6,1963.9,2040.8,1964.7,T,T
2045.9,1960.2,2051.9,1959.4,T,T
2051.9,1959.4,2051.1,1956.1,T,T
2084.7,1934.6,2059.2,1940.5,T,T
2061.9,1950,2061.1,1946.6,T,T
2061.9,1950,2056,1951.8,T,T
2056,1951.8,2056.5,1955.3,T,T
2056.5,1955.3,2051.1,1956.1,T,T
1523.2,385,1631.7,384.7,T,T
1895.7,2097.8,1917.3,2109.5,T,T
1373.9,621.5,1373.6,556.5,T,T
2254.7,1842,2152,1773,T,T
2041,1967.8,2046.7,1967,T,T
2019.6,1976.1,2056.4,1972.5,T,T
2046.6,1963.9,2046.7,1967,T,T
2046.6,1963.9,2052.4,1962.5,T,T
2056.8,1958.4,2051.9,1959.4,T,T
1299.3,639,1350.8,641,T,T
2052.4,1962.5,2051.9,1959.4,T,T
2056.8,1958.4,2056.5,1955.3,T,T
2061.9,1950,2062.4,1953.7,T,T
2062.4,1953.7,2056.5,1955.3,T,T
2046.7,1967,2052.5,1966.1,T,T
2052.5,1966.1,2052.4,1962.5,T,T
2056.8,1958.4,2057.6,1961.7,T,T
2057.6,1961.7,2052.4,1962.5,T,T
2056.8,1958.4,2062.8,1957.1,T,T
2062.4,1953.7,2062.8,1957.1,T,T
2286.7,1742.5,2291,1720.5,T,T
2062.4,1953.7,2069.6,1955.5,T,T
1491.4,493.2,1440.1,520.8,T,T
2057.6,1961.7,2063.3,1960.1,T,T
2052.5,1966.1,2058.1,1965.4,T,T
2057.6,1961.7,2058.1,1965.4,T,T
2062.8,1957.1,2063.3,1960.1,T,T
2018.5,1993,2042.4,1991.7,T,T
2062.8,1957.1,2069.6,1955.5,T,T
2443.2,1595.5,2443.6,1564.1,T,T
2063.6,1964.1,2063.3,1960.1,T,T
2063.6,1964.1,2058.1,1965.4,T,T
1981,2064.6,1959.8,2046.2,T,T
2069.7,1959.5,2063.3,1960.1,T,T
2319.9,1720.6,2291,1720.5,T,T
2069.7,1959.5,2069.6,1955.5,T,T
2321.2,1693.2,2319.9,1720.6,T,T
2298.4,1744.9,2291,1720.5,T,T
2149.3,1885.5,2144.4,1876,T,T
1350.8,641,1349.8,618.9,T,T
2198.7,1816.5,2215.6,1827.7,T,T
2018.5,1993,2020.2,2027.3,T,T
2063.6,1964.1,2070.4,1962.6,T,T
2084.7,1934.6,2092.2,1949,T,T
1373.9,621.5,1349.8,618.9,T,T
2069.7,1959.5,2070.4,1962.6,T,T
2715.2,1330.8,2705.5,1311.3,T,T
2092.2,1949,2069.6,1955.5,T,T
1298.3,671.6,1297.7,706.9,T,T
2286.7,1742.5,2298.4,1744.9,T,T
1620,358.2,1645.3,357.9,T,T
2443.2,1595.5,2440.5,1607.8,T,T
2097.8,1961.5,2056.4,1972.5,T,T
2149.3,1885.5,2161.1,1898.1,T,T
3017.3,1096.4,3079.6,904.7,T,T
2079.3,1986,2042.4,1991.7,T,T
2215.6,1827.7,2222.5,1833.9,T,T
2097.8,1961.5,2092.2,1949,T,T
1370.6,642.7,1350.8,641,T,T
2315.6,1747.3,2319.9,1720.6,T,T
1933,2143.6,1917.3,2109.5,T,T
1370.6,642.7,1373.9,621.5,T,T
2315.6,1747.3,2298.4,1744.9,T,T
2042.4,1991.7,2063,2009.5,T,T
2200.7,1872.9,2149.3,1885.5,T,T
1351.5,670.3,1350.8,641,T,T
1602,439.2,1553.9,419.3,T,T
2298.4,1744.9,2287.1,1781.7,T,T
2715.2,1330.8,2718,1358.4,T,T
2200.7,1872.9,2222.5,1833.9,T,T
1297.7,706.9,1296.4,736.3,T,T
2237,1841.4,2222.5,1833.9,T,T
1373.9,621.5,1425,622.2,T,T
1981,2064.6,2023,2071,T,T
2313.6,1764,2315.6,1747.3,T,T
2161.1,1898.1,2175.8,1907.4,T,T
1370.7,663.7,1370.6,642.7,T,T
1519.4,395.5,1516.1,620.2,T,T
2097.8,1961.5,2106.8,1980.9,T,T
2097.8,1961.5,2155.6,1936.6,T,T
2106.8,1980.9,2079.3,1986,T,T
1645.3,357.9,1696.7,358.6,T,T
2270.3,1816.1,2287.1,1781.7,T,T
2082.8,2010,2079.3,1986,T,T
1481.7,621,1440.1,520.8,T,T
2241.7,1844.8,2237,1841.4,T,T
2082.8,2010,2063,2009.5,T,T
2309,1788.7,2313.6,1764,T,T
1423.1,643.3,1370.6,642.7,T,T
1351.5,670.3,1350.5,708.6,T,T
2241.7,1844.8,2248.8,1845.3,T,T
1491.4,493.2,1486.3,614.6,T,T
2718,1358.4,2715.8,1389.8,T,T
2254.7,1842,2270.3,1816.1,T,T
2183.9,1917.8,2175.8,1907.4,T,T
1296.7,763.3,1296.4,736.3,T,T
2254.7,1842,2248.8,1845.3,T,T
2213.4,1670.7,2227,1660,T,T
2213.4,1670.7,2198,1638,T,T
2198,1638,2214,1631,T,T
2198,1638,2148,1660,T,T
2198,1638,2193,1627,T,T
2126.3,1612.9,2131,1620,T,T
2148,1660,2156.5,1675.3,T,T
2193,1627,2202,1622,T,T
2202,1622,2202,1618,T,T
2202,1618,2220,1603,T,T
2220,1603,2248,1603,T,T
2253,1617,2265,1643,T,T
2265,1643,2272.2,1654.1,T,T
2265,1643,2257,1647,T,T
2218,1615,2202,1618,T,T
2218,1615,2220,1603,T,T
1198,1304.9,1180,1301,T,T
1180,1301,1099,1299,T,T
1099,1299,1072,1299,T,T
1072,1299,1071,1344,T,T
1071,1344,1071,1393,T,T
1180,1301,1180,1307,T,T
1099,1299,1099,1307,T,T
1071,1344,1083,1344,T,T
1072,1299,1036,1298,T,T
1036,1298,972,1297,T,T
972,1297,938,1296,T,T
938,1296,936,1344,F,F
938,1296,919,1297,T,T
919,1297,947.9,1300.4,T,T
936,1344,949,1343,T,T
949,1343,949,1330,T,T
936,1344,935,1391,T,T
936,1344,913,1344,T,T
1036,1298,1036,1304,T,T
972,1297,972,1304,T,T
935,1391,961,1390,T,T
961,1390,961,1385,T,T
961,1390,1042,1391,T,T
1042,1391,1071,1393,T,T
1042,1391,1042,1385,T,T
1071,1344,1057,1344,T,T
919,1297,919,1303,T,T
935,1391,891,1389,T,T
891,1389,891,1385,T,T
1071,1393,1097,1394,T,T
1097,1394,1167,1396,T,T
1167,1396,1188.6,1398.3,T,T
1097,1394,1097,1388,T,T
1167,1396,1167,1388,T,T
1326.7,1394.8,1250,1394,T,T
1250,1394,1224.8,1393.7,T,T
1250,1394,1250,1379,T,T
1297.7,1303.8,1297.7,1319,T,T
1283,1303,1283,1320,T,T
1238,1303.5,1283,1303,T,T
1283,1303,1297.7,1303.8,T,T
1336.7,1310.4,1328,1321,T,T
1328,1321,1323,1321,T,T
1150,1151.6,1150,1188,T,T
1150,1188,1137,1190,T,T
1150,1188,1164,1189,T,T
1164,1189,1176,1195,T,T
1176,1195,1182,1209,T,T
1182,1209,1150,1208,T,T
1150,1208,1150,1188,F,F
1164,1189,1164,1184,T,T
1182,1209,1198.1,1241.7,T,T
1150,1208,1151.6,1242.3,T,T
1125,1229,1125,1242,T,T
1125,1242,1141,1242,T,T
1230.1,1244.7,1235,1240,T,T
1235,1240,1305,1240,T,T
1305,1240,1335.7,1244.4,T,T
1235,1240,1235,1232,T,T
1305,1240,1304,1222,T,T
1298,1155,1263,1152,T,T
1263,1152,1225.5,1154.6,T,T
1263,1152,1263,1158,T,T
1283,1303,1283,1320,T,T
2046,1379.5,2049,1371,T,T
2049,1371,2077,1361,T,T
2077,1361,2109,1350,T,T
2109,1350,2129.4,1347.2,T,T
2077,1361,2072,1352,T,T
2077,1361,2080,1367,T,T
2053.6,1302.8,2048,1313,T,T
1616.2,1519.8,1619,1522,T,T
1680.2,1532.1,1654,1536,T,T
2214.6,892.4,2198,875,T,T
2198,875,2200,870,T,T
2179.6,792.5,2199,810,T,T
2199,810,2236.4,845,T,T
2199,810,2190,819,T,T
2190,819,2187,822,T,T
2190,819,2167.8,800,T,T
2190,819,2238,865,T,T
2236.4,845,2238,865,T,T
2244,859.1,2238,865,T,T
2214.6,892.4,2238,865,T,T
2171,930,2173.4,933.7,T,T
2112,853,2109,850,T,T
2081.9,878.2,2109,850,T,T
2151.2,812.7,2109,850,T,T
1796,1622,1763.7,1636.1,F,F
1909,1595,1912.3,1578,T,T
1796,1505,1813,1543,T,T
1813,1543,1765,1566,T,T
1765,1566,1760,1555,T,T
1813,1543,1833,1533,T,T
1833,1533,1832,1527,T,T
1813,1543,1840,1602,T,T
1840,1602,1796,1622,T,T
1796,1622,1805,1632,T,T
1840,1602,1881,1595,T,T
1780.4,1500.7,1779,1507,T,T
1695,1573,1713,1566,T,T
919,1525,915,1537,T,T
915,1537,890,1533,T,T
890,1533,824,1511,T,T
2295,2021,2303,2026,T,T
2303,2026,2328,1999,T,T
2344,1982,2343,1975,T,T
2344,1982,2351,1983,T,T
2344,1982,2359,1965,T,T
2359,1965,2373,1980,T,T
2373,1980,2406,1985,T,T
2406,1985,2410,1980,T,T
2410,1980,2406,1978,T,T
2281.4,1917.1,2295,1899,T,T
2295,1899,2343,1944,T,T
2343,1944,2351,1957,T,T
2351,1957,2359,1965,T,T
2295,1899,2301,1890,T,T
2359,1965,2362,1962,T,T
2373,1980,2372,1985,T,T
2344,1982,2328,1999,T,T
2328,1999,2356,2024,T,T
2356,2024,2343,2036,T,T
1470.9,1450,1466,1558,T,T
1466,1558,1446,1559,T,T
1466,1558,1464.5,1758.2,T,T
1351.9,1618.8,1361,1631,T,T
1351.9,1618.8,1353,1473,T,T
1353,1473,1354.9,1447.7,T,T
1353,1473,1363,1473,T,T
1377.9,1938.9,1403.1,1959.6,T,T
1403.1,1959.6,1419,1971,T,T
1419,1971,1445.7,1994.8,T,T
1419,1971,1426,1960,T,T
1419,1971,1412,1978,T,T
1358.4,2144.8,1365,2062,T,T
1365,2062,1354,2053,T,T
1321.1,2014,1327,2019,T,T
1386.5,2107,1388,2112,T,T
1358.4,2144.8,1390,2168,T,T
1390,2168,1435,2183,T,T
1435,2183,1452,2183,T,T
1452,2183,1434,2164,T,T
1452,2183,1466,2186,T,T
1466,2186,1469,2221,T,T
1469,2221,1493,2251,T,T
1493,2251,1495,2263,T,T
1495,2263,1501,2271,T,T
1472,2307,1496,2278,T,T
1472,2307,1445,2342,T,T
1472,2307,1462,2300,T,T
1445,2342,1437,2350,T,T
1501,2271,1496,2278,T,T
1496,2278,1519,2292,T,T
1519,2292,1470,2357,T,T
1470,2357,1464,2375,T,T
1464,2375,1437,2350,F,F
1437,2350,1422,2360,T,T
1419,2338,1437,2350,T,T
1419,2338,1403,2343,T,T
1419,2338,1429,2329,T,T
1419,2338,1394,2318,T,T
1394,2318,1383,2323,T,T
1469,2221,1460,2238,T,T
1460,2238,1428,2264,T,T
1428,2264,1447,2288,T,T
1464,2375,1484,2386,T,T
1484,2386,1530,2428,T,T
1530,2428,1562,2452,T,T
1530,2428,1590,2360,T,T
1590,2360,1600,2326,T,T
1600,2326,1584,2307,T,T
1584,2307,1562,2294,T,T
1562,2294,1542,2311,T,T
1542,2311,1519,2292,T,T
1542,2311,1549,2317,T,T
1584,2307,1580,2313,T,T
1562,2452,1578,2430,F,F
1562,2452,1614,2500,T,T
1614,2500,1659,2537,T,T
1659,2537,1699,2496,T,T
1699,2496,1679,2477,T,T
1679,2477,1675,2482,T,T
1614,2500,1630,2481,T,T
1519,2292,1561,2234,T,T
1561,2234,1584,2237,T,T
1584,2237,1662,2297,T,T
1662,2297,1691,2318,T,T
1691,2318,1629,2396,T,T
1691,2318,1755,2371,T,T
1755,2371,1763,2382,T,T
1763,2382,1699,2457,T,T
1763,2382,1773,2394,T,T
1773,2394,1900,2504,T,T
1900,2504,1924,2519,T,T
1924,2519,1947,2527.7,T,T
1561,2234,1544,2223,T,T
1544,2223,1485,2220,T,T
1485,2220,1469,2221,T,T
1919,2566.9,1930,2574,T,T
1930,2574,1939,2578,T,T
1930,2574,1907,2611,T,T
1907,2611,1891,2637,T,T
1891,2637,1909,2651,T,T
1909,2651,1926,2662,T,T
1909,2651,1904,2657,T,T
1926,2662,1939,2649,T,T
1939,2649,1933,2644,T,T
1939,2649,1961.5,2621.7,T,T
1907,2611,1915,2613,T,T
1909,2651,1912,2646,T,T
1939,2649,1954,2656,T,T
2121.4,2671.9,2105,2693,T,T
2234.8,2670.3,2256,2668,T,T
2256,2668,2256,2584,T,T
2256,2584,2264,2584,T,T
2250.2,2451.3,2214,2423,T,T
2214,2423,2194,2409,T,T
2194,2409,2182,2397,T,T
2194,2409,2184,2424,T,T
2184,2424,2151,2434,T,T
2151,2434,2135,2430,T,T
2135,2430,2122,2408,T,T
2122,2408,2117,2382,T,T
2117,2382,2073,2349,T,T
2073,2349,2003,2361,T,T
2003,2361,1992,2291,T,T
2073,2349,1992,2291,T,T
2003,2361,1995,2369,T,T
2123,2447,2135,2430,T,T
1992,2291,1999,2259,T,T
1999,2259,2026,2278,T,T
2026,2278,2052,2303,T,T
2052,2303,2120,2355,T,T
2120,2355,2139,2364,T,T
2139,2364,2182,2397,T,T
2240.1,2397.2,2209,2373,T,T
2209,2373,2182,2397,T,T
2026,2278,2052,2249,T,T
2052,2249,2095,2254,T,T
2095,2254,2115.7,2260.5,T,T
2052,2249,2049.7,2229.3,T,T
1061.8,1779.6,1048,1773,T,T
1061.8,1779.6,1051,1783,T,T
1051,1783,998,1783,T,T
998,1783,994,1851,T,T
998,1783,991,1781,T,T
995,1859,972,1859,T,T
972,1859,971,1845,T,T
972,1859,955,1875,F,F
955,1875,931,1855,T,T
931,1855,854,1773,T,T
854,1773,850,1754,T,T
850,1754,865,1709,T,T
865,1709,886.9,1684.1,T,T
865,1709,885,1713,T,T
885,1713,941,1713,T,T
941,1713,1066.4,1722.2,T,T
1189.2,1730.2,1195.9,1694.8,T,T
955,1875,972,1886,T,T
972,1886,1008,1905,T,T
1008,1905,1028,1915,T,T
1028,1915,1064,1937,T,T
1064,1937,1115,1964,T,T
1115,1964,1167,1992,T,T
1167,1992,1190,1988,T,T
1190,1988,1189,1939,T,T
1189,1939,1190,1869,T,T
1008,1905,1022,1894,T,T
1028,1915,1028,1906,T,T
1022,1894,1028,1906,T,T
1044,1907,1028,1906,T,T
1066,1919,1064,1937,T,T
1022,1894,1041,1853,T,T
995,1859,994,1851,T,T
1041,1853,994,1851,T,T
1041,1853,1068,1854,T,T
1068,1854,1068,1872,T,T
1068,1854,1080,1851,T,T
1080,1851,1082,1784,T,T
1082,1784,1064,1783,T,T
1064,1783,1061.8,1779.6,T,T
1080,1851,1098,1857,T,T
1098,1857,1098,1909,T,T
1098,1909,1115,1912,T,T
1115,1912,1115,1964,T,T
1098,1909,1093,1906,T,T
1164,1938,1189,1939,T,T
1190,1869,1133,1866,T,T
1133,1866,1130,1852,T,T
1130,1852,1098,1857,T,T
1098,1857,1133,1866,T,T
1130,1852,1134,1805,T,T
1134,1805,1134,1744,T,T
1134,1744,1138.2,1724.7,T,T
1134,1805,1142,1805,T,T
1194.7,1759,1185,1760,T,T
1185,1760,1184,1790,T,T
1184,1790,1178,1790,T,T
1194.7,1759,1191,1856,T,T
1191,1856,1190,1869,T,T
1190,1988,1214,2007,T,T
1214,2007,1213,1921,T,T
1213,1921,1217,1923,T,T
1214,1847,1229,1846,T,T
1214,1847,1217,1781,T,T
1217,1781,1232,1781,T,T
1217,1781,1218.1,1735.7,T,T
1410.6,1843.4,1446.4,1851.5,T,T
1377.9,1938.9,1351,1920,T,T
1351,1920,1410.6,1843.4,T,T
1351,1920,1298,1872,T,T
1298,1872,1214,1871,T,T
1213,1921,1214,1871,T,T
1214,1871,1214,1847,T,T
1351,1920,1310,1973,T,T
1310,1973,1296,2008,T,T
1296,2008,1281,2046,T,T
1281,2046,1270,2044,T,T
1214,2007,1270,2044,T,T
1281,2046,1311.7,2039.6,T,T
1629,1276,1629,1236,T,T
1629,1236,1636,1236,T,T
1068.4,1130.5,1047,1129,T,T
1047,1129,1028,1129,T,T
1028,1129,992,1129,T,T
992,1129,971,1129,T,T
971,1129,953,1125,T,T
1047,1129,1047,1122,T,T
1028,1129,1028,1122,T,T
992,1129,992,1122,T,T
971,1129,971,1122,T,T
1065.1,1152.3,1031,1148,T,T
1031,1148,981,1148,T,T
1031,1148,1031,1153,T,T
981,1148,981,1153,T,T
981,1148,953,1149,T,T
953,1149,953,1125,T,T
953,1149,950,1196,T,T
950,1196,967,1195,T,T
1046.7,1218.9,1046,1212,T,T
1250,1417,1274,1417,T,T
1274,1417,1331.6,1416.8,T,T
1274,1417,1274,1434,T,T
1274,1434,1288,1431,T,T
1331.3,1472.3,1331,1433,T,T
1331,1433,1331.6,1416.8,T,T
1331,1433,1322,1433,T,T
1331.3,1472.3,1326,1472,T,T
1330.5,1652.6,1329.7,1713.8,T,T
1699,2496,1737,2523,T,T
1659,2537,1700,2563,T,T
1700,2563,1724,2586,T,T
1724,2586,1762,2543,T,T
2411.1,1408,2442,1413,F,T
2442,1413,2436,1452,T,T
2436,1452,2429,1485,T,T
2436,1452,2443,1454,T,T
2429,1485,2411.4,1500.2,T,T
2589.1,712,2568,664,T,T
2625.4,678.5,2588,630,T,T
2588,630,2593,626,T,T
